step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
404,Espresso,AND,2,0.0,-738.0,943,2960,72,56,128
405,Espresso,AND,2,0.0,-736.0,943,2962,75,56,131
406,Espresso,AND,2,0.0,-734.0,943,2964,74,55,130
407,Espresso,AND,2,0.0,-732.0,943,2966,73,56,129
408,Espresso,AND,2,0.0,-730.0,943,2968,74,55,129
409,Espresso,AND,2,0.0,-728.0,943,2970,75,56,131
410,Espresso,AND,2,0.0,-726.0,943,2972,77,55,133
411,Espresso,AND,2,0.0,-724.0,943,2974,73,58,131
412,Espresso,AND,2,0.0,-722.0,943,2976,117,55,172
413,Espresso,AND,2,0.0,-720.0,943,2978,75,56,131
414,Espresso,AND,2,0.0,-718.0,943,2980,74,56,130
415,Espresso,AND,2,0.0,-716.0,943,2982,74,58,132
416,Espresso,AND,2,0.0,-714.0,943,2984,73,57,131
417,Espresso,AND,2,0.0,-712.0,943,2986,75,58,133
